,ADMINISTERING_IC,APPLICATION_TYPE,BUDGET_START,BUDGET_END,CORE_PROJECT_NUM,FY,SUPPORT_YEAR,TOTAL_COST,PMID,PubDate,PubTypeList,FullJournalName,GRID,GR_Star_year,GR_End_year,GR_Total_year,Pub_year,time_to_pub
23563,DK,1,7/5/10,6/30/11,R56DK089600,2010,1,237750.0,23933983,2013 Sep,['Journal Article'],Nature medicine,R56DK089600,2010,2011,1,2013,3
23564,DK,1,7/5/10,6/30/11,R56DK089600,2010,1,237750.0,22315431,2012 Feb 21,['Journal Article'],Proceedings of the National Academy of Sciences of the United States of America,R56DK089600,2010,2011,1,2012,2
23565,DK,1,7/5/10,6/30/11,R56DK089600,2010,1,237750.0,22315431,2012 Feb 21,['Journal Article'],Proceedings of the National Academy of Sciences of the United States of America,R56DK089600,2010,2011,1,2012,2
23566,DK,1,7/5/10,6/30/11,R56DK089600,2010,1,237750.0,22315431,2012 Feb 21,['Journal Article'],Proceedings of the National Academy of Sciences of the United States of America,R56DK089600,2010,2011,1,2012,2
23567,DK,1,7/5/10,6/30/11,R56DK089600,2010,1,237750.0,22315431,2012 Feb 21,['Journal Article'],Proceedings of the National Academy of Sciences of the United States of America,R56DK089600,2010,2011,1,2012,2
23568,DK,1,7/5/10,6/30/11,R56DK089600,2010,1,237750.0,22304921,2012 Feb 3,['Journal Article'],Cell,R56DK089600,2010,2011,1,2012,2
23569,DK,1,7/5/10,6/30/11,R56DK089600,2010,1,237750.0,22304921,2012 Feb 3,['Journal Article'],Cell,R56DK089600,2010,2011,1,2012,2
23570,DK,1,7/5/10,6/30/11,R56DK089600,2010,1,237750.0,22304921,2012 Feb 3,['Journal Article'],Cell,R56DK089600,2010,2011,1,2012,2
23571,DK,1,7/5/10,6/30/11,R56DK089600,2010,1,237750.0,22304921,2012 Feb 3,['Journal Article'],Cell,R56DK089600,2010,2011,1,2012,2
23572,DK,1,9/30/10,9/29/12,R56DK090090,2010,1,395246.0,25278677,2014 Sep 28,"['Journal Article', 'Review']",World journal of gastroenterology,R56DK090090,2010,2012,2,2014,4
23573,DK,1,9/30/10,9/29/12,R56DK090090,2010,1,395246.0,25278677,2014 Sep 28,"['Journal Article', 'Review']",World journal of gastroenterology,R56DK090090,2010,2012,2,2014,4
23574,DK,1,9/30/10,9/29/12,R56DK090090,2010,1,395246.0,25278677,2014 Sep 28,"['Journal Article', 'Review']",World journal of gastroenterology,R56DK090090,2010,2012,2,2014,4
23575,DK,1,9/30/10,9/29/12,R56DK090090,2010,1,395246.0,25278677,2014 Sep 28,"['Journal Article', 'Review']",World journal of gastroenterology,R56DK090090,2010,2012,2,2014,4
23576,DK,1,9/30/10,9/29/12,R56DK090090,2010,1,395246.0,25278676,2014 Sep 28,"['Journal Article', 'Review']",World journal of gastroenterology,R56DK090090,2010,2012,2,2014,4
23577,DK,1,9/30/10,9/29/12,R56DK090090,2010,1,395246.0,25278676,2014 Sep 28,"['Journal Article', 'Review']",World journal of gastroenterology,R56DK090090,2010,2012,2,2014,4
23578,DK,1,9/30/10,9/29/12,R56DK090090,2010,1,395246.0,25278676,2014 Sep 28,"['Journal Article', 'Review']",World journal of gastroenterology,R56DK090090,2010,2012,2,2014,4
23579,DK,1,9/30/10,9/29/12,R56DK090090,2010,1,395246.0,25278676,2014 Sep 28,"['Journal Article', 'Review']",World journal of gastroenterology,R56DK090090,2010,2012,2,2014,4
23580,DK,1,9/30/10,9/29/12,R56DK090090,2010,1,395246.0,21482686,2011 Jul,['Journal Article'],Infection and immunity,R56DK090090,2010,2012,2,2011,1
23581,DK,1,9/30/10,9/29/12,R56DK090090,2010,1,395246.0,21482686,2011 Jul,['Journal Article'],Infection and immunity,R56DK090090,2010,2012,2,2011,1
23582,DK,1,9/30/10,9/29/12,R56DK090090,2010,1,395246.0,21482686,2011 Jul,['Journal Article'],Infection and immunity,R56DK090090,2010,2012,2,2011,1
23583,DK,1,9/30/10,9/29/12,R56DK090090,2010,1,395246.0,21482686,2011 Jul,['Journal Article'],Infection and immunity,R56DK090090,2010,2012,2,2011,1
23584,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,27100147,2016 May,"['Journal Article', 'Review']","Hepatology (Baltimore, Md.)",R56DK090350,2010,2012,2,2016,6
23585,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,27100147,2016 May,"['Journal Article', 'Review']","Hepatology (Baltimore, Md.)",R56DK090350,2010,2012,2,2016,6
23586,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,27100147,2016 May,"['Journal Article', 'Review']","Hepatology (Baltimore, Md.)",R56DK090350,2010,2012,2,2016,6
23587,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,27100147,2016 May,"['Journal Article', 'Review']","Hepatology (Baltimore, Md.)",R56DK090350,2010,2012,2,2016,6
23588,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,27100147,2016 May,"['Journal Article', 'Review']","Hepatology (Baltimore, Md.)",R56DK090350,2010,2012,2,2016,6
23589,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,27100147,2016 May,"['Journal Article', 'Review']","Hepatology (Baltimore, Md.)",R56DK090350,2010,2012,2,2016,6
23590,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,27063272,2016 May,"['Journal Article', 'Review']",Clinics in liver disease,R56DK090350,2010,2012,2,2016,6
23591,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,27063272,2016 May,"['Journal Article', 'Review']",Clinics in liver disease,R56DK090350,2010,2012,2,2016,6
23592,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,27063272,2016 May,"['Journal Article', 'Review']",Clinics in liver disease,R56DK090350,2010,2012,2,2016,6
23593,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,27063272,2016 May,"['Journal Article', 'Review']",Clinics in liver disease,R56DK090350,2010,2012,2,2016,6
23594,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,27063272,2016 May,"['Journal Article', 'Review']",Clinics in liver disease,R56DK090350,2010,2012,2,2016,6
23595,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,27063272,2016 May,"['Journal Article', 'Review']",Clinics in liver disease,R56DK090350,2010,2012,2,2016,6
23596,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,27041377,2016 May,"['Journal Article', 'Review']",Digestive diseases and sciences,R56DK090350,2010,2012,2,2016,6
23597,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,27041377,2016 May,"['Journal Article', 'Review']",Digestive diseases and sciences,R56DK090350,2010,2012,2,2016,6
23598,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,27041377,2016 May,"['Journal Article', 'Review']",Digestive diseases and sciences,R56DK090350,2010,2012,2,2016,6
23599,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,27041377,2016 May,"['Journal Article', 'Review']",Digestive diseases and sciences,R56DK090350,2010,2012,2,2016,6
23600,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,27041377,2016 May,"['Journal Article', 'Review']",Digestive diseases and sciences,R56DK090350,2010,2012,2,2016,6
23601,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,27041377,2016 May,"['Journal Article', 'Review']",Digestive diseases and sciences,R56DK090350,2010,2012,2,2016,6
23602,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,25905762,2015 Jul,['Journal Article'],AJR. American journal of roentgenology,R56DK090350,2010,2012,2,2015,5
23603,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,25905762,2015 Jul,['Journal Article'],AJR. American journal of roentgenology,R56DK090350,2010,2012,2,2015,5
23604,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,25905762,2015 Jul,['Journal Article'],AJR. American journal of roentgenology,R56DK090350,2010,2012,2,2015,5
23605,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,25905762,2015 Jul,['Journal Article'],AJR. American journal of roentgenology,R56DK090350,2010,2012,2,2015,5
23606,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,25905762,2015 Jul,['Journal Article'],AJR. American journal of roentgenology,R56DK090350,2010,2012,2,2015,5
23607,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,25905762,2015 Jul,['Journal Article'],AJR. American journal of roentgenology,R56DK090350,2010,2012,2,2015,5
23608,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,25905647,2015 Jul,"['Journal Article', 'Review']",AJR. American journal of roentgenology,R56DK090350,2010,2012,2,2015,5
23609,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,25905647,2015 Jul,"['Journal Article', 'Review']",AJR. American journal of roentgenology,R56DK090350,2010,2012,2,2015,5
23610,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,25905647,2015 Jul,"['Journal Article', 'Review']",AJR. American journal of roentgenology,R56DK090350,2010,2012,2,2015,5
23611,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,25905647,2015 Jul,"['Journal Article', 'Review']",AJR. American journal of roentgenology,R56DK090350,2010,2012,2,2015,5
23612,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,25905647,2015 Jul,"['Journal Article', 'Review']",AJR. American journal of roentgenology,R56DK090350,2010,2012,2,2015,5
23613,DK,1,9/30/10,6/30/12,R56DK090350,2010,1,597273.0,25905647,2015 Jul,"['Journal Article', 'Review']",AJR. American journal of roentgenology,R56DK090350,2010,2012,2,2015,5
23614,ES,1,9/18/10,8/31/12,R56ES017448,2010,1,284679.0,20889680,2010 Dec,['Journal Article'],Toxicological sciences : an official journal of the Society of Toxicology,R56ES017448,2010,2012,2,2010,0
23615,ES,1,9/18/10,8/31/12,R56ES017448,2010,1,284679.0,20889680,2010 Dec,['Journal Article'],Toxicological sciences : an official journal of the Society of Toxicology,R56ES017448,2010,2012,2,2010,0
23616,ES,1,9/18/10,8/31/12,R56ES017448,2010,1,284679.0,20889680,2010 Dec,['Journal Article'],Toxicological sciences : an official journal of the Society of Toxicology,R56ES017448,2010,2012,2,2010,0
23617,ES,1,9/18/10,8/31/12,R56ES017448,2010,1,284679.0,20889680,2010 Dec,['Journal Article'],Toxicological sciences : an official journal of the Society of Toxicology,R56ES017448,2010,2012,2,2010,0
23618,ES,1,9/18/10,8/31/12,R56ES017448,2010,1,284679.0,20889680,2010 Dec,['Journal Article'],Toxicological sciences : an official journal of the Society of Toxicology,R56ES017448,2010,2012,2,2010,0
23619,ES,1,9/18/10,8/31/12,R56ES017448,2010,1,284679.0,20889680,2010 Dec,['Journal Article'],Toxicological sciences : an official journal of the Society of Toxicology,R56ES017448,2010,2012,2,2010,0
23620,ES,1,9/18/10,8/31/12,R56ES017448,2010,1,284679.0,26765097,2016 Apr,['Journal Article'],Environmental research,R56ES017448,2010,2012,2,2016,6
23621,ES,1,9/18/10,8/31/12,R56ES017448,2010,1,284679.0,26765097,2016 Apr,['Journal Article'],Environmental research,R56ES017448,2010,2012,2,2016,6
23622,ES,1,9/18/10,8/31/12,R56ES017448,2010,1,284679.0,26765097,2016 Apr,['Journal Article'],Environmental research,R56ES017448,2010,2012,2,2016,6
23623,ES,1,9/18/10,8/31/12,R56ES017448,2010,1,284679.0,26765097,2016 Apr,['Journal Article'],Environmental research,R56ES017448,2010,2012,2,2016,6
23624,ES,1,9/18/10,8/31/12,R56ES017448,2010,1,284679.0,23395948,2013 Feb,['Editorial'],Journal of health care for the poor and underserved,R56ES017448,2010,2012,2,2013,3
23625,ES,1,9/18/10,8/31/12,R56ES017448,2010,1,284679.0,23395948,2013 Feb,['Editorial'],Journal of health care for the poor and underserved,R56ES017448,2010,2012,2,2013,3
23626,ES,1,9/18/10,8/31/12,R56ES017448,2010,1,284679.0,23395948,2013 Feb,['Editorial'],Journal of health care for the poor and underserved,R56ES017448,2010,2012,2,2013,3
23627,ES,1,9/18/10,8/31/12,R56ES017448,2010,1,284679.0,23395948,2013 Feb,['Editorial'],Journal of health care for the poor and underserved,R56ES017448,2010,2012,2,2013,3
23628,ES,1,5/10/10,10/30/11,R56ES018863,2010,1,153407.0,25912032,2015 Aug,['Journal Article'],Toxicological sciences : an official journal of the Society of Toxicology,R56ES018863,2010,2011,1,2015,5
23629,ES,1,5/10/10,10/30/11,R56ES018863,2010,1,153407.0,25912032,2015 Aug,['Journal Article'],Toxicological sciences : an official journal of the Society of Toxicology,R56ES018863,2010,2011,1,2015,5
23630,ES,1,5/10/10,10/30/11,R56ES018863,2010,1,153407.0,25912032,2015 Aug,['Journal Article'],Toxicological sciences : an official journal of the Society of Toxicology,R56ES018863,2010,2011,1,2015,5
23631,ES,1,5/10/10,10/30/11,R56ES018863,2010,1,153407.0,25912032,2015 Aug,['Journal Article'],Toxicological sciences : an official journal of the Society of Toxicology,R56ES018863,2010,2011,1,2015,5
23632,ES,1,7/1/10,8/18/11,R56ES018900,2010,1,152500.0,20554909,2010 Oct,['Journal Article'],American journal of physiology. Cell physiology,R56ES018900,2010,2011,1,2010,0
23633,ES,1,7/1/10,8/18/11,R56ES018900,2010,1,152500.0,20554909,2010 Oct,['Journal Article'],American journal of physiology. Cell physiology,R56ES018900,2010,2011,1,2010,0
23634,ES,1,7/1/10,8/18/11,R56ES018900,2010,1,152500.0,20554909,2010 Oct,['Journal Article'],American journal of physiology. Cell physiology,R56ES018900,2010,2011,1,2010,0
23635,ES,1,7/1/10,8/18/11,R56ES018900,2010,1,152500.0,20554909,2010 Oct,['Journal Article'],American journal of physiology. Cell physiology,R56ES018900,2010,2011,1,2010,0
23636,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,23007494,2013 Feb,['Journal Article'],Biomedical microdevices,RC1AG036142,2010,2012,2,2013,3
23637,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,23007494,2013 Feb,['Journal Article'],Biomedical microdevices,RC1AG036142,2010,2012,2,2013,3
23638,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,23007494,2013 Feb,['Journal Article'],Biomedical microdevices,RC1AG036142,2010,2012,2,2013,3
23639,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,23007494,2013 Feb,['Journal Article'],Biomedical microdevices,RC1AG036142,2010,2012,2,2013,3
23640,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,22481529,2012 Apr 5,['Journal Article'],Nature protocols,RC1AG036142,2010,2012,2,2012,2
23641,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,22481529,2012 Apr 5,['Journal Article'],Nature protocols,RC1AG036142,2010,2012,2,2012,2
23642,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,22481529,2012 Apr 5,['Journal Article'],Nature protocols,RC1AG036142,2010,2012,2,2012,2
23643,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,22481529,2012 Apr 5,['Journal Article'],Nature protocols,RC1AG036142,2010,2012,2,2012,2
23644,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,22226352,2012 Jan 6,['Journal Article'],Cell stem cell,RC1AG036142,2010,2012,2,2012,2
23645,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,22226352,2012 Jan 6,['Journal Article'],Cell stem cell,RC1AG036142,2010,2012,2,2012,2
23646,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,22226352,2012 Jan 6,['Journal Article'],Cell stem cell,RC1AG036142,2010,2012,2,2012,2
23647,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,22226352,2012 Jan 6,['Journal Article'],Cell stem cell,RC1AG036142,2010,2012,2,2012,2
23648,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,21455209,2011 Apr,['Journal Article'],Molecular therapy : the journal of the American Society of Gene Therapy,RC1AG036142,2010,2012,2,2011,1
23649,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,21455209,2011 Apr,['Journal Article'],Molecular therapy : the journal of the American Society of Gene Therapy,RC1AG036142,2010,2012,2,2011,1
23650,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,21455209,2011 Apr,['Journal Article'],Molecular therapy : the journal of the American Society of Gene Therapy,RC1AG036142,2010,2012,2,2011,1
23651,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,21455209,2011 Apr,['Journal Article'],Molecular therapy : the journal of the American Society of Gene Therapy,RC1AG036142,2010,2012,2,2011,1
23652,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,21212777,2011 Jan,['Journal Article'],Nature protocols,RC1AG036142,2010,2012,2,2011,1
23653,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,21212777,2011 Jan,['Journal Article'],Nature protocols,RC1AG036142,2010,2012,2,2011,1
23654,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,21212777,2011 Jan,['Journal Article'],Nature protocols,RC1AG036142,2010,2012,2,2011,1
23655,AG,1,9/30/10,8/31/12,RC1AG036142,2010,1,999701.0,21212777,2011 Jan,['Journal Article'],Nature protocols,RC1AG036142,2010,2012,2,2011,1
23656,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,25963404,2015 May 13,['Journal Article'],BMC complementary and alternative medicine,RC1AI081251,2010,2012,2,2015,5
23657,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,25963404,2015 May 13,['Journal Article'],BMC complementary and alternative medicine,RC1AI081251,2010,2012,2,2015,5
23658,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,25963404,2015 May 13,['Journal Article'],BMC complementary and alternative medicine,RC1AI081251,2010,2012,2,2015,5
23659,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,25963404,2015 May 13,['Journal Article'],BMC complementary and alternative medicine,RC1AI081251,2010,2012,2,2015,5
23660,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,25526737,2015 Mar 1,['Journal Article'],American journal of physiology. Lung cellular and molecular physiology,RC1AI081251,2010,2012,2,2015,5
23661,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,25526737,2015 Mar 1,['Journal Article'],American journal of physiology. Lung cellular and molecular physiology,RC1AI081251,2010,2012,2,2015,5
23662,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,25526737,2015 Mar 1,['Journal Article'],American journal of physiology. Lung cellular and molecular physiology,RC1AI081251,2010,2012,2,2015,5
23663,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,25526737,2015 Mar 1,['Journal Article'],American journal of physiology. Lung cellular and molecular physiology,RC1AI081251,2010,2012,2,2015,5
23664,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,24945894,2014 Jul,['Journal Article'],Radiation research,RC1AI081251,2010,2012,2,2014,4
23665,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,24945894,2014 Jul,['Journal Article'],Radiation research,RC1AI081251,2010,2012,2,2014,4
23666,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,24945894,2014 Jul,['Journal Article'],Radiation research,RC1AI081251,2010,2012,2,2014,4
23667,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,24945894,2014 Jul,['Journal Article'],Radiation research,RC1AI081251,2010,2012,2,2014,4
23668,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,24755684,2014 Jul,['Journal Article'],Cancer biology & therapy,RC1AI081251,2010,2012,2,2014,4
23669,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,24755684,2014 Jul,['Journal Article'],Cancer biology & therapy,RC1AI081251,2010,2012,2,2014,4
23670,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,24755684,2014 Jul,['Journal Article'],Cancer biology & therapy,RC1AI081251,2010,2012,2,2014,4
23671,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,24755684,2014 Jul,['Journal Article'],Cancer biology & therapy,RC1AI081251,2010,2012,2,2014,4
23672,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,23978651,2013 Oct 1,['Journal Article'],Bioorganic & medicinal chemistry letters,RC1AI081251,2010,2012,2,2013,3
23673,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,23978651,2013 Oct 1,['Journal Article'],Bioorganic & medicinal chemistry letters,RC1AI081251,2010,2012,2,2013,3
23674,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,23978651,2013 Oct 1,['Journal Article'],Bioorganic & medicinal chemistry letters,RC1AI081251,2010,2012,2,2013,3
23675,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,23978651,2013 Oct 1,['Journal Article'],Bioorganic & medicinal chemistry letters,RC1AI081251,2010,2012,2,2013,3
23676,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,23557217,2013 Apr 4,['Journal Article'],BMC cancer,RC1AI081251,2010,2012,2,2013,3
23677,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,23557217,2013 Apr 4,['Journal Article'],BMC cancer,RC1AI081251,2010,2012,2,2013,3
23678,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,23557217,2013 Apr 4,['Journal Article'],BMC cancer,RC1AI081251,2010,2012,2,2013,3
23679,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,23557217,2013 Apr 4,['Journal Article'],BMC cancer,RC1AI081251,2010,2012,2,2013,3
23680,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,23106213,2012 Dec,['Journal Article'],Radiation research,RC1AI081251,2010,2012,2,2012,2
23681,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,23106213,2012 Dec,['Journal Article'],Radiation research,RC1AI081251,2010,2012,2,2012,2
23682,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,23106213,2012 Dec,['Journal Article'],Radiation research,RC1AI081251,2010,2012,2,2012,2
23683,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,23106213,2012 Dec,['Journal Article'],Radiation research,RC1AI081251,2010,2012,2,2012,2
23684,AI,1,7/1/10,12/31/12,RC1AI081251,2010,1,1000000.0,21702963,2011 Jun 24,['Journal Article'],BMC cancer,RC1AI081251,2010,2012,2,2011,1
